'step', 'normal dist max'
675, 0.8706855177879333
676, 4.842410564422607
677, 0.8135524392127991
678, 0.8725631237030029
679, 3.9822940826416016
680, 4.65410852432251
681, 0.8706415891647339
682, 1.4727123975753784
683, 2.897319793701172
684, 0.7695292830467224
685, 7.2344584465026855
686, 1.0734689235687256
687, 0.9494096040725708
688, 0.9773060083389282
689, 5.856389999389648
690, 5.361717700958252
691, 1.2087197303771973
692, 0.9304786324501038
693, 1.050537347793579
694, 0.7057172060012817
695, 0.7943804264068604
696, 1.2436600923538208
697, 3.12542986869812
698, 0.900440514087677
699, 1.050201416015625
700, 2.45713210105896
701, 0.9676614999771118
702, 1.226967453956604
703, 0.7742594480514526
704, 1.049229621887207
705, 0.8327401876449585
706, 0.9393032193183899
707, 0.8958410620689392
708, 6.699669361114502
709, 0.843090832233429
710, 1.710981845855713
711, 3.9819743633270264
712, 2.510272741317749
713, 4.416050910949707
714, 3.3892858028411865
715, 0.8243321180343628
716, 1.4891443252563477
717, 1.028684377670288
718, 2.7384557723999023
719, 0.8025842905044556
720, 1.042413592338562
721, 5.9960455894470215
722, 5.839306831359863
723, 0.7268653512001038
724, 0.8657905459403992
725, 5.192636966705322
726, 8.224199295043945
727, 0.9295274019241333
728, 5.676265716552734
729, 0.8736459612846375
730, 4.7729058265686035
731, 1.8101892471313477
732, 4.803985595703125
733, 0.7552933692932129
734, 4.19686222076416
735, 0.7862834334373474
736, 0.8646914958953857
737, 0.9927968978881836
738, 1.1255383491516113
739, 3.617218494415283
740, 0.9982879161834717
741, 0.894813597202301
742, 5.298557281494141
743, 4.255190849304199
744, 1.00453519821167
745, 0.8028004765510559
746, 6.396205902099609
747, 7.23980712890625
748, 3.3213651180267334
749, 6.807168006896973
750, 0.823176383972168
751, 1.0386985540390015
752, 0.8280599117279053
753, 3.6040964126586914
754, 4.13502836227417
755, 0.8916328549385071
756, 4.595054626464844
757, 0.834423840045929
758, 3.700563669204712
759, 0.8600703477859497
760, 1.137891173362732
761, 0.9332973957061768
762, 0.9196504950523376
763, 1.2159734964370728
764, 0.960331380367279
765, 2.681208372116089
766, 0.9154525995254517
767, 0.8078595399856567
768, 6.3019561767578125
769, 2.9253957271575928
770, 4.935739994049072
771, 0.791172206401825
772, 0.7436316013336182
773, 0.8955252170562744
774, 0.9448269009590149
775, 4.535056114196777
776, 0.8238299489021301
777, 4.20352840423584
778, 5.369924068450928
779, 0.8107078671455383
780, 0.9779725074768066
781, 2.4647343158721924
782, 3.509009599685669
783, 2.416102886199951
784, 0.7444595098495483
785, 1.1247787475585938
786, 0.8740893006324768
787, 1.0064271688461304
788, 0.8797871470451355
789, 5.569385528564453
790, 1.7334266901016235
791, 1.9900500774383545
792, 8.136348724365234
793, 0.9365136623382568
794, 0.957693338394165
795, 6.254083633422852
796, 6.41265869140625
797, 0.9897181391716003
798, 3.713491916656494
799, 5.1504926681518555
800, 1.0147836208343506
801, 0.9727386832237244
802, 0.8461560010910034
803, 0.857647180557251
804, 0.8902093172073364
805, 1.5413774251937866
806, 0.8710677623748779
807, 3.3009750843048096
808, 0.974139928817749
809, 4.277195930480957
810, 1.0123674869537354
811, 0.9632527828216553
812, 1.0545620918273926
813, 0.8748013973236084
814, 0.9552881121635437
815, 0.833102822303772
816, 0.7804550528526306
817, 1.08135986328125
818, 5.576942443847656
819, 0.7953943610191345
820, 4.04325532913208
821, 4.364157199859619
822, 0.7900927066802979
823, 0.7259315848350525
824, 0.804153561592102
825, 0.8906578421592712
826, 0.7646471261978149
827, 5.658547401428223
828, 1.0326530933380127
829, 1.016028642654419
830, 0.9833182096481323
831, 0.8740292191505432
832, 2.5511841773986816
833, 0.8533726334571838
834, 5.264091968536377
835, 0.9875810742378235
836, 0.9217638373374939
837, 3.6368608474731445
838, 0.7785042524337769
839, 0.8072736263275146
840, 5.447474956512451
841, 3.5038955211639404
842, 2.8407554626464844
843, 3.4355897903442383
844, 1.0281627178192139
845, 3.1628732681274414
846, 1.3989683389663696
847, 1.314429759979248
848, 0.768578827381134
849, 5.4873576164245605
850, 1.1557812690734863
851, 5.213698387145996
852, 3.0924177169799805
853, 2.0445961952209473
854, 0.880314826965332
855, 0.838397204875946
856, 0.8002380728721619
857, 3.601832628250122
858, 1.0541870594024658
859, 4.928106307983398
860, 0.8023037314414978
861, 5.2055792808532715
862, 0.8623753190040588
863, 0.7705863118171692
864, 0.9435784816741943
865, 2.0493626594543457
866, 0.8936310410499573
867, 0.8195940852165222
868, 6.460177421569824
869, 2.5752620697021484
870, 0.890809178352356
871, 5.584039211273193
872, 0.9163913726806641
873, 0.7627227902412415
874, 0.782863438129425
875, 6.140478610992432
876, 0.8184628486633301
877, 3.414379596710205
878, 0.8850315809249878
879, 0.8460679054260254
880, 3.1103861331939697
881, 0.867895245552063
882, 0.9004146456718445
883, 0.8221396207809448
884, 0.8633700609207153
885, 0.8349118232727051
886, 7.631082534790039
887, 0.9656192064285278
888, 0.9531734585762024
889, 1.151810646057129
890, 0.8913164734840393
891, 0.8287725448608398
892, 0.8708237409591675
893, 4.649810791015625
894, 0.9891818761825562
895, 3.5206665992736816
896, 6.055660247802734
897, 4.259644031524658
898, 0.6978123188018799
899, 0.9936515688896179
900, 0.9405592083930969
901, 1.5726091861724854
902, 3.0197031497955322
903, 0.8218770027160645
904, 0.8417502045631409
905, 1.7612663507461548
906, 0.7777575254440308
907, 1.0763524770736694
908, 0.9578455686569214
909, 0.8974198698997498
910, 0.9198160171508789
911, 6.6498332023620605
912, 0.9856286644935608
913, 0.9303056597709656
914, 0.8953491449356079
915, 0.9244736433029175
916, 0.8590315580368042
917, 5.276954174041748
918, 3.4187135696411133
919, 1.2413934469223022
920, 0.9180986881256104
921, 0.8754795789718628
922, 0.8088215589523315
923, 1.9719078540802002
924, 2.812922477722168
925, 4.583226680755615
926, 1.7863961458206177
927, 1.5781536102294922
928, 6.252193927764893
929, 0.9588044285774231
930, 0.931886613368988
931, 0.8423654437065125
932, 4.77532434463501
933, 3.6464755535125732
934, 0.9684412479400635
935, 0.8720641732215881
936, 5.387045383453369
937, 1.5327463150024414
938, 0.9142669439315796
939, 2.228137731552124
940, 6.192593097686768
941, 0.9523250460624695
942, 0.8789248466491699
943, 2.250314474105835
944, 0.9064412117004395
945, 0.9779426455497742
946, 0.7344621419906616
947, 0.8354969620704651
948, 3.605983018875122
949, 0.7790104150772095
950, 3.5264594554901123
951, 0.968035101890564
952, 0.9354996681213379
953, 0.8604595065116882
954, 3.2623167037963867
955, 1.76190984249115
956, 8.607144355773926
957, 0.8611422777175903
958, 2.9337103366851807
959, 3.4671614170074463
960, 0.7896690964698792
961, 4.933698654174805
962, 3.5658140182495117
963, 1.1448371410369873
964, 0.9146676659584045
965, 0.9819576740264893
966, 0.9730602502822876
967, 0.7838812470436096
968, 0.8950825929641724
969, 0.7565107345581055
970, 5.459324359893799
971, 0.9283418655395508
972, 6.157907485961914
973, 0.9011463522911072
974, 0.944372296333313
975, 0.8253266215324402
976, 0.8754817247390747
977, 3.8678832054138184
978, 3.155804395675659
979, 0.8222288489341736
980, 0.8481018543243408
981, 0.858241081237793
982, 1.5209094285964966
983, 0.8293639421463013
984, 1.0606169700622559
985, 1.8359864950180054
986, 3.483163356781006
987, 0.9525061249732971
988, 1.010566234588623
989, 1.0479695796966553
990, 0.8797858953475952
991, 2.5537376403808594
992, 0.9412063360214233
993, 5.79684591293335
994, 0.9317730665206909
995, 4.594820022583008
996, 6.679704189300537
997, 0.8080645799636841
998, 1.4384468793869019
999, 3.609205722808838
1000, 0.7812739014625549
1001, 3.166825294494629
1002, 0.8641577959060669
1003, 7.068215370178223
1004, 0.828727662563324
1005, 3.877530097961426
1006, 4.2125725746154785
1007, 1.346327304840088
1008, 0.8851597905158997
1009, 4.603549003601074
1010, 8.159913063049316
1011, 2.267791986465454
1012, 1.4177640676498413
1013, 1.0672682523727417
1014, 1.0523161888122559
1015, 0.9559440612792969
1016, 1.0004886388778687
1017, 1.806033968925476
1018, 4.065227031707764
1019, 1.0952543020248413
1020, 2.9796531200408936
1021, 0.7959476709365845
1022, 1.190839409828186
1023, 3.845296621322632
1024, 3.728708267211914
1025, 6.077022075653076
1026, 1.3022260665893555
1027, 0.9622633457183838
1028, 4.132646560668945
1029, 0.7952954173088074
1030, 0.7842759490013123
1031, 0.8157112002372742
1032, 0.8132153153419495
1033, 0.9165036082267761
1034, 0.7674450874328613
1035, 5.7474365234375
1036, 0.8443776369094849
1037, 0.9749487638473511
1038, 1.03437340259552
1039, 0.842962384223938
1040, 5.4718017578125
1041, 0.9513735175132751
1042, 6.125163555145264
1043, 0.940056562423706
1044, 0.8299338221549988
1045, 0.96366286277771
1046, 0.9013972282409668
1047, 1.9261667728424072
1048, 0.7789210081100464
1049, 0.8829843997955322
1050, 6.4203972816467285
1051, 1.56577467918396
1052, 4.119304656982422
1053, 0.9711756110191345
1054, 0.830727756023407
1055, 4.351349353790283
1056, 2.180490732192993
1057, 0.9473046064376831
1058, 0.8527253866195679
1059, 0.8832283020019531
1060, 2.4924776554107666
1061, 6.128706932067871
1062, 0.9817396998405457
1063, 4.0022711753845215
1064, 0.9346155524253845
1065, 0.8744951486587524
1066, 1.0520713329315186
1067, 3.133488416671753
1068, 3.65635347366333
1069, 6.502626895904541
1070, 1.595636010169983
1071, 4.376485347747803
1072, 0.9580665826797485
1073, 0.910914957523346
1074, 0.8818192481994629
1075, 3.0611488819122314
1076, 3.153214931488037
1077, 2.562623977661133
1078, 0.9521960020065308
1079, 2.056724786758423
1080, 0.8442447185516357
1081, 0.8544911742210388
1082, 0.977391242980957
1083, 1.0225281715393066
1084, 1.0671213865280151
1085, 1.0729695558547974
1086, 0.7917320728302002
1087, 0.9385923743247986
1088, 0.8276224732398987
1089, 5.941041946411133
1090, 1.5538936853408813
1091, 0.9015527963638306
1092, 1.5717904567718506
1093, 6.403088092803955
1094, 0.830854594707489
1095, 2.201033115386963
1096, 0.9837433695793152
1097, 1.8271446228027344
1098, 3.9134702682495117
1099, 0.8354805707931519
1100, 2.67598557472229
1101, 6.834292411804199
1102, 0.8780592679977417
1103, 1.0923922061920166
1104, 2.086588144302368
1105, 0.9963473677635193
1106, 7.917675018310547
1107, 1.2872096300125122
1108, 0.8815733790397644
1109, 8.20322322845459
1110, 6.762430191040039
1111, 0.8415783643722534
1112, 1.02376127243042
1113, 0.9728683829307556
1114, 1.2411102056503296
1115, 4.60806941986084
1116, 0.7865629196166992
1117, 0.8482296466827393
1118, 2.577131986618042
1119, 0.9137165546417236
1120, 0.8682624101638794
1121, 1.0138311386108398
1122, 0.8131471872329712
1123, 5.849436283111572
1124, 4.0740647315979
1125, 1.8255211114883423
1126, 0.9952382445335388
1127, 4.044515609741211
1128, 0.920363187789917
1129, 3.372882127761841
1130, 5.129668712615967
1131, 0.863559901714325
1132, 3.1683905124664307
1133, 3.5262115001678467
1134, 1.094085931777954
1135, 4.600108623504639
1136, 5.378901958465576
1137, 1.0301519632339478
1138, 0.9020332098007202
1139, 0.7893145084381104
1140, 5.494627475738525
1141, 0.8777507543563843
1142, 1.0616886615753174
1143, 0.9018376469612122
1144, 4.56453275680542
1145, 0.9258511662483215
1146, 0.9026362895965576
1147, 1.0124109983444214
1148, 0.8558421730995178
1149, 0.9330151677131653
1150, 2.806452512741089
1151, 1.1210683584213257
1152, 5.576365947723389
1153, 1.0184564590454102
1154, 0.8721465468406677
1155, 6.222292900085449
1156, 1.1614960432052612
1157, 1.551857352256775
1158, 0.7531995177268982
1159, 0.8412966728210449
1160, 0.7495418787002563
1161, 1.9699718952178955
1162, 0.8947340846061707
1163, 1.0735371112823486
1164, 5.388269901275635
1165, 0.8490940928459167
1166, 2.9328465461730957
1167, 1.3633116483688354
1168, 0.9823279976844788
1169, 1.8205921649932861
1170, 1.0048261880874634
1171, 0.9057642221450806
1172, 0.9014135599136353
1173, 7.437280654907227
1174, 4.787422180175781
1175, 2.842522144317627
1176, 1.0867457389831543
1177, 3.9753642082214355
1178, 1.5523064136505127
1179, 0.888727605342865
1180, 3.322608232498169
1181, 4.08147668838501
1182, 0.7647194862365723
1183, 1.0311992168426514
1184, 1.686540126800537
1185, 0.8741788268089294
1186, 0.8981773853302002
